file_id,ground_truth,hypothesis,wer,cer
sample_3732,करवा चौथ सण मला सांग, करवाछोत् सण मला सांग,0.4,0.2
sample_3733,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_3734,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_3735,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_3736,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_3737,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_3738,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_3739,डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना, डीएलएफ चा ग्राहक देखभाल नंबर काय आहे मला सांगाना,0.0,0.0
sample_3740,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदश ते होशंगाबाद करीता सांगा,0.16666666666666666,0.05263157894736842
sample_3741,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_3742,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_3743,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_3744,रेल्वे विदिशा ते होशंगाबाद करीता सांगा, रेल्वे विदिशा ते होशंगाबाद करीता सांगा,0.0,0.0
sample_3745,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_3746,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_3747,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्ई चे तापमान किती आहे सांगा,0.14285714285714285,0.029411764705882353
sample_3748,आज चेन्नई चे तापमान किती आहे सांगा, चेन्नई चे तापमान किती आहे सांगा,0.14285714285714285,0.08823529411764706
sample_3749,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_3750,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_3751,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_3752,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_3753,आज चेन्नई चे तापमान किती आहे सांगा, आज चेन्नई चे तापमान किती आहे सांगा,0.0,0.0
sample_3754,केळवे पर्यटन महोत्सव मला सांगा, केळवे पर्यटन महोत्सव मला सांग,0.2,0.03333333333333333
sample_3755,केळवे पर्यटन महोत्सव मला सांगा, रेल्वे पर्यटन महोत्सव मला सांगा,0.2,0.1
sample_3756,केळवे पर्यटन महोत्सव मला सांगा, केळवे पर्यटन महोत्सव मला सांग,0.2,0.03333333333333333
sample_3757,केळवे पर्यटन महोत्सव मला सांगा, केवे पर्यटन महोत्सव मला सांग,0.4,0.06666666666666667
sample_3758,केळवे पर्यटन महोत्सव मला सांगा, केळवे पर्यटन महोत्सव मला सांग,0.2,0.03333333333333333
sample_3759,केळवे पर्यटन महोत्सव मला सांगा, खळवे पर्यटन महोत्सव मला सांगा,0.2,0.06666666666666667
sample_3760,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3761,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3762,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3763,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3764,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3765,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3766,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3767,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3768,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3769,तापमान किती आहे झारखंड चे मला सांगा, तापमान किती आहे झारखंड चे मला सांगा,0.0,0.0
sample_3770,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, कार्बलेल चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.1111111111111111,0.061224489795918366
sample_3771,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_3772,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_3773,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_3774,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_3775,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेस चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.1111111111111111,0.02040816326530612
sample_3776,बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा, बार्कलेज चा कस्टमर केअर क्रमांक काय आहे मला सांगा,0.0,0.0
sample_3777,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3778,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3779,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3780,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3781,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3782,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3783,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3784,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3785,रेल्वेगाडी कणकवली पासून कुडाळ करीता, रेल्वेगाडी कणकवली पासून कुडाळ करीता,0.0,0.0
sample_3786,खजुराहो नृत्य महोत्सव मला सांग, राजू राव नृत्य महोत्सव मला सांग,0.4,0.2
sample_3787,खजुराहो नृत्य महोत्सव मला सांग, खजुराह नृत्य महोत्सव मला सांग,0.2,0.03333333333333333
sample_3788,खजुराहो नृत्य महोत्सव मला सांग, खजुराहू नृत्य मला सांग,0.4,0.3
sample_3789,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_3790,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_3791,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_3792,ईस्टर उत्सव मला सांग, ईस्टर उत्सव मला सांग,0.0,0.0
sample_3793,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_3794,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_3795,जबलपूर चे तापमान किती आहे मला सांगा, जबलपुर चे तापमान किती आहे मला सांगा,0.14285714285714285,0.02857142857142857
sample_3796,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_3797,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_3798,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_3799,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_3800,जबलपूर चे तापमान किती आहे मला सांगा, जबलपूर चे तापमान किती आहे मला सांगा,0.0,0.0
sample_3801,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेट मामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.2857142857142857,0.037037037037037035
sample_3802,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_3803,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोुगेट पामोलिव्ह इडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.42857142857142855,0.05555555555555555
sample_3804,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेट पामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.2857142857142857,0.018518518518518517
sample_3805,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_3806,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_3807,कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा, कोलगेटपामोलिव्ह इंडिया लिमिटेड शेअर्स चा इंडेक्स सांगा,0.0,0.0
sample_3808,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3809,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3810,मला सांगा तापमान काय आहे आज तेनाली चे, सांगा तापमान काय आहे आज तेलानी चे,0.25,0.16216216216216217
sample_3811,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3812,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3813,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3814,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3815,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3816,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3817,मला सांगा तापमान काय आहे आज तेनाली चे, मला सांगा तापमान काय आहे आज तेनाली चे,0.0,0.0
sample_3818,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.0,0.0
sample_3819,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.0,0.0
sample_3820,आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं, आज इनवेस्को म्यूचुअल फंड च्या शेअर चे मूल्य किती आहे सांगा बरं,0.0,0.0
sample_3821,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_3822,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_3823,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_3824,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_3825,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_3826,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये तापमान काय आहे मला सांगा,0.0,0.0
sample_3827,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुरम मध्ये तापमान काय आहे मला सांगा,0.125,0.024390243902439025
sample_3828,आज अनंतपुर मध्ये तापमान काय आहे मला सांगा, आज अनंतपुर मध्ये हवामान काय आहे मला सांगा,0.125,0.07317073170731707
sample_3829,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_3830,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_3831,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.14285714285714285,0.09523809523809523
sample_3832,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_3833,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_3834,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_3835,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_3836,मला सांगा जयपुर पासून कामाख्या साठी आगगाडी, मला सांगा जयपुर पासून कामाख्या साठी आगगाडी,0.0,0.0
sample_3837,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमला मध्ये,0.2,0.03571428571428571
sample_3838,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुम्ला मध्ये,0.0,0.0
sample_3839,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुम्ला मध्ये,0.0,0.0
sample_3840,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमला मध्ये,0.2,0.03571428571428571
sample_3841,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुम्ला मध्ये,0.0,0.0
sample_3842,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुम्ला मध्ये,0.0,0.0
sample_3843,तापमान किती आहे लुम्ला मध्ये, तापमान किती आहे लुमुला मध्ये,0.2,0.03571428571428571
sample_3844,यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा, यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा,0.0,0.0
sample_3845,यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा, यूटीआय गोल्ड एक्सचेंज ट्रेडेड फंड चे शेअर मूल्य सांगा,0.0,0.0
sample_3846,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3847,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3848,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3849,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3850,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3851,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3852,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3853,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3854,सांगा आज वास्को चे तापमान काय आहे, सांगा आज वास्को चे तापमान काय आहे,0.0,0.0
sample_3855,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_3856,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_3857,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_3858,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_3859,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_3860,भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज, भारत पेट्रोलियम कॉर्पोरेशन लिमिटेड शेअर्स ची मंथली प्राइस रेंज,0.0,0.0
sample_3861,तुमकुर चे तापमान मला सांगा, तुमकुर चे तापमान मला सांगा,0.0,0.0
sample_3862,तुमकुर चे तापमान मला सांगा, तुकुर चे तापमान मला सांगा,0.2,0.038461538461538464
sample_3863,तुमकुर चे तापमान मला सांगा, तुमकूर चे तापमान मला सांगा,0.2,0.038461538461538464
sample_3864,तुमकुर चे तापमान मला सांगा, तुमकुर चे तापमान मला सांगा,0.0,0.0
sample_3865,तुमकुर चे तापमान मला सांगा, तुमकुर चे तापमान मला सांगा,0.0,0.0
sample_3866,तुमकुर चे तापमान मला सांगा, तुमकूर चे तापमान मला सांगा,0.2,0.038461538461538464
sample_3867,तुमकुर चे तापमान मला सांगा, तुमकुर चे तापमान मला सांगा,0.0,0.0
sample_3868,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3869,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3870,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3871,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3872,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3873,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3874,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3875,साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस, साऊथ इंडियन बँक लिमिटेड च्या शेअर्स ची प्राइस,0.0,0.0
sample_3876,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3877,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3878,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3879,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3880,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3881,तापमान किती आहे आज फरीदाबाद चे मला सांगा, हवामान किती आहे आज फरीदाबाद चे मला सांगा,0.125,0.075
sample_3882,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3883,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3884,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3885,तापमान किती आहे आज फरीदाबाद चे मला सांगा, तापमान किती आहे आज फरीदाबाद चे मला सांगा,0.0,0.0
sample_3886,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोरम मध्ये,0.16666666666666666,0.029411764705882353
sample_3887,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोराम मध्ये,0.0,0.0
sample_3888,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोराम मध्ये,0.0,0.0
sample_3889,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोराम मध्ये,0.0,0.0
sample_3890,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोराम मध्ये,0.0,0.0
sample_3891,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोराम मध्ये,0.0,0.0
sample_3892,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोराम मध्ये,0.0,0.0
sample_3893,सांगा तापमान काय आहे मिझोराम मध्ये, सांगा तापमान काय आहे मिझोराम मध्ये,0.0,0.0
sample_3894,आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा, आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा,0.0,0.0
sample_3895,आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा, आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा,0.0,0.0
sample_3896,आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा, आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा,0.0,0.0
sample_3897,आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा, आज कलाम स्पिनिंग मिल्स लिमिटेड च्या शेअर ची किंमत काय आहे मला सांगा,0.0,0.0
sample_3898,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3899,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3900,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3901,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3902,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3903,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3904,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3905,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3906,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3907,मला जयपुर ते भागलपुर करीता रेल्वे सांगा, मला जयपुर ते भागलपुर करीता रेल्वे सांगा,0.0,0.0
sample_3908,दम दम चे हवामान कसे आहे सांगा बरं, दम दम चे हवामान कसे आहे सांगा बरं,0.0,0.0
sample_3909,दम दम चे हवामान कसे आहे सांगा बरं, दम दम चे हवामान कसे आहे सांगा बरं,0.0,0.0
sample_3910,दम दम चे हवामान कसे आहे सांगा बरं, ददम चे हवामान कसे आहे सांगा बरं,0.25,0.06060606060606061
sample_3911,दम दम चे हवामान कसे आहे सांगा बरं, दम दम चे हवामान कसे आहे सांगा बरं,0.0,0.0
sample_3912,दम दम चे हवामान कसे आहे सांगा बरं, दम दम चे हवामान कसे आहे सांगा बरं,0.0,0.0
sample_3913,दम दम चे हवामान कसे आहे सांगा बरं, दम दम चे हवामान कसे आहे सांगा बरं,0.0,0.0
sample_3914,दम दम चे हवामान कसे आहे सांगा बरं, दम दम चे हवामान कसे आहे सांगा बरं,0.0,0.0
sample_3915,दम दम चे हवामान कसे आहे सांगा बरं, दम दम चे हवामान कसे आहे सांगा बरं,0.0,0.0
sample_3916,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
sample_3917,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
sample_3918,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
sample_3919,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
sample_3920,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
sample_3921,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
sample_3922,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
sample_3923,आज बराकपूर चे हवामान कसे आहे, आज बराकपूर चे हवामान कसे आहे,0.0,0.0
