Key,Transcription
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_098.mp3,"और हम लोग इसलिए suggest करते हैं, कि almost आप देख सकते हो माम, जितने भी एलीज,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_099.mp3,member है अगर वो gym में भी जा रहे हैं weight loss करने के लिए ma'am 87% of the members ma'am जो की elite
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_101.mp3,"87% माम, जो कि आदे से ज़्यादा है, इसलिए क्योंकि वो already transform use कर रहे हैं,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_102.mp3,"तो उनको completely doctor से उतनी consultation मिली है, ना कि doctor से, fitness expert से कि हाँ,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_103.mp3,तो आपने already पर महिना 3-3 किलो घटाए हैं और तीशरे महिने के शुरुवात से आप जिम जा सकते हो।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_104.mp3,"तो overall ऐसा रहता है माम, ताकि body के ऊपर impact ना पड़े, आपको अभी results नहीं दिखेंगे माम,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_105.mp3,आप देखोगे कि ठीक है मैं जिम जा रही हूँ because मुझे access मिल रहा है और मुझे assistance मिल रहा है equipments का
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_106.mp3,"लेकिन अगर आप overall देखो body injury से पहले complications रहती हैं weight loss को लेकर, मतलब thyroid का problem रहता है, diabetes का,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_107.mp3,"फीमेल की बात किया जाये माम तो PCOD, PCOS का प्रॉब्लम रहता है यहां पर,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_108.mp3,"वर्काउट पर जाएगा, माम, 85% माम, ये reports कहती हैं, 85% आप weight loss"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_110.mp3,"और उसके साथ साथ आप जो खा रही हो, माम कुछ भी fancy food नहीं रहेगा माम, first of all."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_111.mp3,"और उसके बाद आप जिम चले जो महम, as a fitness expert मैं आपको गलत राय तो दे नहीं सकता, क्यूंकि elite भी हमारा ही product है, मैं शायद आपको अगर sales होता तो sales की तरह pitch भी कर देता,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_112.mp3,"तरफ से ले जाओ, लेकिन as a fitness expert ये मेरी responsibility है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_117.mp3,कार्डियो के लिए वो specifically बोल नहीं सकते कि आपकी body के हिसाप से आप उतना कार्डियो कर सकते हो या नहीं।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_118.mp3,तो उसके लिए आपको fitness expert के पास जाना पड़ेगा consultation के लिए.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_119.mp3,"अब overall ये सारी चीज़ें cover हो गये, मैं डॉक्टर का cover हो गया, यहाँ पे fitness expert का cover हो गया, nutrition का."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_120.mp3,कम तीन जगह आप जा रही हो आपकी भी life है आप भी मतलब responsibilities है ये सारे चीजें के ऊपर आप कहां से focus करोगी हर दिन
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_121.mp3,"तो वहाँ पर आपको psychologist की मदद मिलेगी, अगर आप फिर psychologist के पास जो ये सब सारी चीज़ें ले करके मेरा weight loss नहीं हो रहा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_122.mp3,"यहां पर हर दिन motivation कैसे मिले, मेरे को sustain कैसे हो,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_123.mp3,"मैं consistency कैसे दिखाओं कि हर दिन हाँ 15 मिनिट,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_124.mp3,तो मैं consistency कैसे पैदा करूँ मैं और उसके साथ साथ मुझे anxiety हो रही है मेरे weight को लेकर
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_125.mp3,"जो की अगर आपने जादा सोचा weight के बारे में आपकी body के लिए वो negative impact create करेगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_126.mp3,"आप weight loss करी नहीं सकती जितना भी workout कर लो क्योंकि आपका दिमाग ये बोल रहा है कि ठीके weight है, weight से complications हो सकते हैं."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_129.mp3,"amount अगर 1000 भी रखने, एक हफ़ते का आप 4000 ले रहे होंगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_130.mp3,"same अगर चीज आपको, क्योंकि हम लोग आपको ये नहीं बता रहे हैं कि ठीक है आप transform का program ले लो,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_131.mp3,आपको plan मिल जाएगा और एक दिन बाद या दो दिन बाद या तीन दिन बाद आपको connect करेंगे nutritionist क्योंकि उन्होंने already plan दे दिया है आपको नहीं ma'am ऐसे तो बिलकुल भी नहीं होगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_132.mp3,"और आपको पता नहीं आपको क्या consume करना है यहाँ पर,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_133.mp3,"तो directly आप menu card जो restaurant में आप बैठे हो, send कर दो."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_134.mp3,"nutritionist आपको बताएगा कि ठीक है food menu में इस restaurant में ये खाना ज्यादा अच्छा रहेगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_135.mp3,"आपका lunch already assigned किया गया है वहाँ पर, कि आप, मतलब, Thursday के lunch को ये खाओ, आपका plan change हो गया, आप अपने घर चले गये, natives के पास, relatives के पास चले गये,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_136.mp3,आप update कर दो ताकि वो modulate कर सकें आप शाम को क्या खा रहे हो।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_137.mp3,"तो इस तरह से आपका complete जो diet है balanced रहेगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_138.mp3,अगर वही चीज अगर आप offline देखोगे तो doctor को आप बार-बार call करके तो पूछ नहीं सकते ना ma'am.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_139.mp3,तो यहाँ पे आपका पैसा बहुत जादा बच रहा है क्यूंकि यह आपका investment है यह.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_140.mp3,"आप ये मच सोचो कि आप कुछ purchase कर रहे हो माम, ये sales नहीं है और आप purchase नहीं कर रहे हो, आप enroll कर रहे हो program के लिए,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_141.mp3,"और आपका lifestyle अभी जाके आपको complete results नहीं दिखेंगे, चाहे वो positive impact हो या negative impact हो."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_142.mp3,"आपने ले लिया, enroll कर लिया, कोई सा भी program हो माम, आपकी battery के लिए है, तो overall future में आपको impact यहां पर positive देखेगा।"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_143.mp3,"लेकिन अगर आपने नहीं लिया तबी भी well and good है माम, लेकिन ऐसा न हो कि भगवान न करे कि आगे चल कर ये चीज और जादा बढ़ जाए, वेज की वज़े सो कोई medical conditions आ जाए."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_144.mp3,जादा फाइदमंध है कि ताकि ये आगे चल कर जादा complications न हो।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_145.mp3,"तो हम लोग आपको बताएंगे कि percentage wise अगर logo ने transform लिया है lifestyle change करने के लिए,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_146.mp3,"तो आगे चलकर उनको बहुत साधा मदद मिली क्योंकि medical bills आते हैं, weight की वज़े से, weight की वज़े से हर बीमारी आती है।"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_147.mp3,"तो आपको यहाँ पर दिखाएंगे, और as जो मैं आपको example भी दे सकता हूँ, मैं sugar माम, sugar जो है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_148.mp3,"अगर मैं आपको medical terms में बताऊं तो, तो ऐसा क्या चीज हो सकती है, जो आप sugar के जैसे use करें,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_149.mp3,"moreover अगर आप dates सिर्फ use कर रहे हो हो टी में,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_150.mp3,"तो honey भी है, मम honey के भी फायदे है, शहद के भी फायदे है।"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_151.mp3,"तो आप धीरे धीरे, क्योंकि directly तो बोल नहीं सकते न, sugar लेना बन कर दो."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_154.mp3,"और अगर समझ गए तो बहुत easy है ma'am, अगर ना समझ गए तो बहुत जादा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_155.mp3,"complex है क्योंकि cortisol को एक तरह से अगर आप control कर सकते हो sugar में तो मैंने आपको example बताया यहां पर dates का, खजूर का,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_156.mp3,"ना ही आपको complete nutrition मिलेंगे जो की cucumber में है, आपकी body hydrated रहेगी, जितना जादा पानी पियो."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_159.mp3,"तो आपके बॉडी के हिसाब से आपको पता होना चाहिए कि मैं कितना पानी पी सकता हूँ, मतलब पानी जो सबसे ज़्यादा फायदेमंद है इंसान के लिए, वही सबसे ज़्यादा हाने कारज दे है, क्योंकि हम लोगों को quantity नहीं पता,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_160.mp3,तो वो चीज तो अलग आ जाएगी कि quality क्या है।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_161.mp3,quality तो complete डिपेंड करेगी बाम अगर आप normal borewell या फिर RO-Purify वो तो अलग बात हो गई न वो आगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_162.mp3,तो ऐसी सारी चीज़ें आपको normal day to daily life में समझाए जाएंगी
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_163.mp3,"और what if मैं आपको बोलूं, अगर आपको coaches मिलें आप ही के language में,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_164.mp3,तो ऐसा तो हम लोग personal connect तब करते हैं जब कोई इंसान हमारी भाषा बात करें।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_165.mp3,"और वो जो every time connected रहेगा, तो आपके लिए complete overall एक factor बनके आएगा, कि ठीक है मेरे coach को मैं कुछ भी बोल सकती हूँ,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_166.mp3,मेरा coach मेरे से connect कर रहा है या कर रही है?
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_168.mp3,"या फिर hypertension, या फिर घुसा जल्दी आता है, जो कुछ भी हो, psychologist से बात कर लो।"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_169.mp3,"खाने के related जो भी हो, nutritionist से बात कर लो, fitness related जो कुछ भी है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_172.mp3,हर दिन तो रहेगा ही trainer train करने के लिए।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_175.mp3,जिसके बाद हम कभी भी आराम से connect हो सकते हैं। अभी के लिए अगर मैं prices आपको बताऊं तो lowest of the lowest prices हैं।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_176.mp3,तो आप directly आप 3 महिने की तो वो जा सकते हो मैं.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_177.mp3,agreements का आपको 9999 पड़ेगा जो की 90 दिन का रहेगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_178.mp3,तो direct 90 दिन से 105 दिन मिल रहे हैं आपको.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_179.mp3,वहां पर available नहीं है ma'am क्योंकि वो तो complete gym का access आपको मिल रहा है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_180.mp3,"वहां पर वो लोग pitch करेंगे कि personal training चलेगा, personal training में तो आप"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_183.mp3,वो जाके आपको perfection 1000 रुपीज होगा माम। मान लीजिये आप जिम जा रहे हो।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_184.mp3,"आपने एक session एक घंटे का किया, तु एक घंटे का आप एक हजार रुके pay कर रहे हो,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_185.mp3,यह नहीं बता रहा कि आपको knowledge मिलेगी या नहीं मिलेगी आपको 100% knowledge मिलेगी fitness में
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_187.mp3,तो आपको knowledge मिल रही है बहुत ज्यादा पैसे देकर और बहुत कम knowledge मिल रही है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_188.mp3,"और knowledge जो मिल रही है वो सिर्फ fitness related है, आपका mindset ही है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_189.mp3,"आपका psychological अक्ती mental health भी है, आपका nutrition भी है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_190.mp3,तो personal trainer आपसे पूछी नहीं सकता कि मुझे medical reports दिखाओ क्योंकि वो doctor नहीं है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_192.mp3,"उसके बाद आप normal transform के साथ gym ले लो,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_194.mp3,"क्यूंकि already आपको experience रहेगा transform plus का और 3 महने हम आप सीख जाएंगी nutrition के बारे में, mental health के बारे में, fitness expert के बारे में."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_198.mp3,तो complete knowledgeable होगे और जिसके साथ gym access भी मिल जाएगा.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_199.mp3,"मतलब आप खरीद लोगे, मतलब यहाँ पर membership आप खरीद लो जिम की,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_201.mp3,"आप भूल जाओ, आप focus करो कि मतलब आपकी overall health कैसे खीत हो सकती है सिर्फ nutrition से"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_204.mp3,"लो बहने के बाद आरांड आपका 6 kg तो 7 kg वेट लॉस हो जाए,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_205.mp3,"उसके बाद well to do mom, आप जाओ, आप जाके आराम से."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_206.mp3,"तो आपके लिए overall अच्छा रहेगा न, आपके तैसे भी waste नहीं हो रहे, आपको जो चीज में आपने invest के आपको वो भी मिल गया,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_207.mp3,"तो अभी का ये price है माम आप लेना चाहते हो तो मतलब 10,000 है"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_211.mp3,आपको 30 days की guarantee हम लोग दे रहे हैं.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_213.mp3,"आप देखो कि 30 days में आपकी body कितनी improve हो रही है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_216.mp3,तो सबसे पहले psychologist से आप one to one connect कीजिए और बताइए कि क्यूं या किसी है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_217.mp3,"mom, हम लोग आपको guarantee ऐसे नहीं दे रहे हैं,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_218.mp3,just because आपका weight loss हो जाए तो credits हम लोग ले लें
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_219.mp3,हम लोग इसलिए दे रहे हैं कि overall आपका complete life
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_223.mp3,हाँ exactly तो मतलब यह था कि अगर मान लो मैंने
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_224.mp3,"तो मेरा weight वापिस से gain हो जा रहा था, यह हो रहा था उसमें"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_226.mp3,अगर आप group में workout करना चाहते हो तो trainer के साथ आप कर सकते हो completely interactive.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_227.mp3,completely one to one करना चाहते हो ताकि आपका mind focus रहे तो उसके लिए fitness expert रहेंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_228.mp3,हम लोग ज्यादा suggest नहीं करते video calls fitness expert को करने के लिए क्योंकि उनका काम ही होता है मतलब आपका complete overall body
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_229.mp3,"चेक करना body vitals, चेक करना आपकी flexibility, agility और workout plan प्लान प्रोवाइट करना आपको."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_232.mp3,"ताकि वो लोग आपको बता सकें कि कैसे weight sustainable कर सकते हो, मैं यह हम लोगों को, हम लोगों ने app पर ही दाला है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_233.mp3,हम लोग आपको 100% assurance दे रहे हैं कि ये holistic simple and sustainable weight loss coaching program है.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_235.mp3,तो इतनी तो गैरेंटी दे रहे हैं कि आगे चलकर आपका weight bounce back नहीं होगा.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_237.mp3,"और bounce back नहीं होगा, 100% assurity, मतलब आपको assure कर रहे हैं हम लोग."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_239.mp3,आपको मैं ये भी नहीं बताओंगा कि आप 30 days try करो।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_241.mp3,"आपको nutritionist, psychologist और fitness expert estimate दे देंगे, 10 दिन का यह progress है,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_242.mp3,"तो आने वाले 10 दिन का ये रहेगा, और उसके आने वाले 10 दिन का ये रहेगा, overall आपको estimate मिल जाएगा,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_244.mp3,"और उसके बाद जैसे आप normal program आपका continue कर रहे हो, आपको तो यहाँ पर दिखेगा नहीं कि आपका bounce back हो रहा है।"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_246.mp3,"ताकि उतना भी forcefully ना हो day to daily life में implied हो जाए, क्यूंकि महम 40 दिन लगते हैं habit बिल्ड करने में."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_248.mp3,"क्यूंकि हम लोग directly बोल नहीं सकते न, अच्छा ठीक है, आपको गोबी पसंद है, गोबी खाना छोड़ दो, ऐसा तो बिल्कुल भी नहीं हो सकता."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_250.mp3,हम लोग चाहते हैं at least आप 80% connected रहो.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_251.mp3,"जितना मतलब fitness expert या nutritionist बोल रहे हैं आपको,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_252.mp3,आपको कंपनी के overall पता चल जाएगा कि ठीक है अगर मैं try करूँ तो इतना हो सकता है weight loss.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_254.mp3,लेकिन इससे जादा बहुत जादा complications हो सकती हैं health पे.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_255.mp3,"क्यूंकि body उस चीज से बनी ही नहीं गई है जिस तरीके से हम लोग weight loss करवाना चाहते हैं, 8 से 10 किलो।"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_256.mp3,तो 3 kg से ज्यादा हम लोग recommend करेंगे नहीं मान लीजिए आपके 3.5 भी हो गए तभी भी not a problem at all क्यूंकि यह बहुत slow process से जा रहा है तो आपको complete overall एक
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_258.mp3,"और confirmation भी मिलेगा कि ठीक है, इस slow process से गया है वो,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_259.mp3,तो जैसे आपको पता चल जाए कि ठीक है estimated है week का मतलब मैंने जो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_260.mp3,"साड़े तीन किलो घटाएं हैं, वो bounce back नहीं होगा, क्यूंकि ma'am as a fitness expert, अगर मैं आपको इस तरीके से समझा सकता हूँ,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_264.mp3,"तो वो जमीन आसमान का फरख आएगा, क्यूंकि आप healthy life के तरफ जा रहे हो, है ना?"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_265.mp3,को include होगा 6 months और 12 months के package में माम।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_266.mp3,यहां पर मैं आपको बताता हूँ इसका main reason क्या है।
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_267.mp3,3 months का यहां पर जो हम लोगों के पास
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_268.mp3,"3 months के customers जैसे 3 महने खतम होते हैं, वो लोग upgrade के लिए कुछते हैं, मतलब out of 100 customers हम लोगों के पास,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_270.mp3,"100 customers आके 3 महने का लिया, तो उसमें 92 customers आके हम लोगों को बोलते हैं की,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_273.mp3,"मैं 20,000 तो हम लोगों का 12 मेने का package नहीं है यहां पर,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_274.mp3,"17000 चल रहा है, 17000 change में discount से मतलब"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_275.mp3,"extend भी कर सकता हूँ उसको manager की request से,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_276.mp3,3 plus 3 अगर मिल रहे हैं तो यहाँ पर customer का more than 7000-8000 का नुकसान हो रहा है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_280.mp3,6 months का प्रोग्राम तो 6 मेने के 6 मेने के प्रोग्राम में
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_281.mp3,"full body check-up मिल रहा है, बल्ड A आपको 672 lab test मिलेंगे ma'am."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_283.mp3,"जितने भी चीज़ें हो या फिर PCOD, PCOS जो कुछ भी हो वो तो पहले ही खतम हो जाएगा symptoms दिखने के साथ"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2019581_2024_08_22_15_50_GMT_384_segment_284.mp3,"अगर यहां पर symptoms हैं तो weight भी जादा होगा, जिसके हिसाब से 6 मेने का plan perfect बैठेगा."
